Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,missing_any,missing_critical_measurement,non_finite_value,duplicate_full_row,duplicate_test_id,duplicate_measurement_pair,malformed_numeric,invalid_voltage,invalid_current,invalid_duration,invalid_ambient_temp,sensor_s2_negative,sensor_zero_reading,data_quality_issue_count,data_quality_issue,S1_minus_S2,S1_minus_S3,S1_minus_S4,S2_minus_S3,S2_minus_S4,S3_minus_S4,sensor_mean_S1_S2_S3,sensor_median_S1_S2_S3,sensor_std_S1_S2_S3,sensor_mean_S1_S2_S3_S4,sensor_median_S1_S2_S3_S4,sensor_std_S1_S2_S3_S4,max_minus_min_sensors,pairwise_abs_diff_mean,pairwise_abs_diff_max,Apparent_Power_kVA,Thermal_Loading_Index,Apparent_Impedance_Proxy,Sensor_S1_Expected,Sensor_S1_Residual,Sensor_S1_AbsResidual,Sensor_S2_Expected,Sensor_S2_Residual,Sensor_S2_AbsResidual,Sensor_S3_Expected,Sensor_S3_Residual,Sensor_S3_AbsResidual,Sensor_S4_Expected,Sensor_S4_Residual,Sensor_S4_AbsResidual,p1_max_abs_residual,p1_mean_abs_residual,p1_residual_error,p1_consistency_index,p1_sensor_disagreement_index,p1_regime_cluster
15.4117,91.4093,29.4443,39.8646,12.9836,14.5008,15.509,31.7263,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.5172000000000008,-2.525400000000001,-18.7427,-1.0082000000000004,-17.225499999999997,-16.217299999999998,14.331133333333334,14.5008,1.2712204267291078,18.679925,15.0049,8.759297351338557,18.7427,9.539383333333333,18.7427,1408.77270881,3643.9951807800003,168.60098823631859,12.88969034421699,0.09390965578300836,0.09390965578300836,14.280990245334598,0.21980975466540187,0.21980975466540187,15.394227366909519,0.11477263309048169,0.11477263309048169,49.368697113369436,-17.642397113369437,17.642397113369437,17.642397113369437,4.517722289227082,17.642397113369437,0.18123420273478083,1.0033600223983647,2
29.1382,24.8276,29.5091,55.8176,16.0754,13.6475,21.5425,55.5081,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.4278999999999975,-5.467100000000002,-39.4327,-7.895,-41.8606,-33.965599999999995,17.088466666666665,16.0754,4.043820508298228,26.693375,18.80895,19.491503599496028,41.8606,21.84148333333333,41.8606,723.4315743200001,1385.81704576,1173.6208197244923,16.00189465774652,0.07350534225347971,0.07350534225347971,13.516910761426853,0.13058923857314753,0.13058923857314753,21.27662259090186,0.2658774090981417,0.2658774090981417,48.486231236247036,7.021868763752963,7.021868763752963,7.021868763752963,1.872960188419433,7.021868763752963,0.3480730446704007,1.5682012603497084,3
18.5872,24.0757,43.6181,36.0944,10.8484,9.9679,1.0,68.1033,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.8804999999999996,9.8484,-57.254900000000006,8.9679,-58.135400000000004,-67.1033,7.272099999999999,9.9679,5.449609974117414,22.4799,10.40815,30.739348658356445,67.1033,33.6984,67.1033,447.49985104,868.99794608,772.0312298162754,10.674277439471878,0.17412256052812225,0.17412256052812225,10.08747999298548,-0.11957999298548039,0.11957999298548039,14.241535069457697,-13.241535069457697,13.241535069457697,50.39102070416854,17.712279295831465,17.712279295831465,17.712279295831465,7.811879229700692,17.712279295831465,0.11348317128876112,2.985034192752551,4
18.5828,33.833,44.6905,28.3275,8.0392,6.6552,14.4279,52.7081,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.3839999999999995,-6.3887,-44.6689,-7.7726999999999995,-46.0529,-38.2802,9.707433333333332,8.0392,4.146199243081949,20.4576,11.23355,21.76522407159335,46.0529,24.091233333333335,46.0529,628.7118724,958.4043075,549.2505691926317,11.120320990570185,-3.081120990570186,3.081120990570186,10.881859473779071,-4.226659473779072,4.226659473779072,14.608182974315792,-0.18028297431579254,0.18028297431579254,50.49425230460755,2.2138476953924524,2.2138476953924524,4.226659473779072,2.425477783514376,4.226659473779072,0.29193007901340057,2.2511378406372984,4
15.6295,19.4763,27.2332,41.9181,8.9486,8.2676,11.985,70.159,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.6810000000000009,-3.0363999999999987,-61.21040000000001,-3.7173999999999996,-61.891400000000004,-58.17400000000001,9.733733333333333,8.9486,1.9791643320687982,24.84005,10.4668,30.255819394567165,61.891400000000004,31.45176666666667,61.891400000000004,304.40483085,816.40949103,802.4877402341615,9.044754616015561,-0.09615461601556063,0.09615461601556063,8.199736345746205,0.06786365425379515,0.06786365425379515,11.994549276297217,-0.009549276297217801,0.009549276297217801,50.00829129967261,20.1507087003274,20.1507087003274,20.1507087003274,5.081069061723493,20.1507087003274,0.16444476947225797,2.4915962360799453,4
18.1556,100.6376,28.4831,53.8012,14.7216,15.9798,17.5126,49.0068,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.2581999999999987,-2.7909999999999986,-34.285199999999996,-1.5328,-33.027,-31.4942,16.07133333333333,15.9798,1.3977496246943983,24.3052,16.746199999999998,16.507232065976414,34.285199999999996,17.398066666666665,34.285199999999996,1827.1360105600002,5414.42364512,180.40571511982446,14.881855872910036,-0.16025587291003518,0.16025587291003518,16.10110638807847,-0.12130638807847127,0.12130638807847127,17.842344678950067,-0.32974467895006754,0.32974467895006754,48.67587479645101,0.33092520354898625,0.33092520354898625,0.33092520354898625,0.23555803587189006,0.33092520354898625,0.8093508932539417,1.410611140574387,2
29.5716,82.2388,22.4663,23.6958,19.115,18.1846,23.8408,44.7835,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.9303999999999988,-4.725800000000003,-25.668499999999998,-5.656200000000002,-26.598899999999997,-20.942699999999995,20.380133333333333,19.115,3.0329146663454516,26.480975,21.477899999999998,12.450440035697532,26.598899999999997,14.087083333333334,26.598899999999997,2431.93289808,1948.71415704,359.5820513453441,18.98941264007648,0.125587359923518,0.125587359923518,18.038395329636387,0.14620467036361262,0.14620467036361262,23.791835161999334,0.048964838000667754,0.048964838000667754,48.283343412078835,-3.499843412078839,3.499843412078839,3.499843412078839,0.9551500700916593,3.499843412078839,0.5114696898704656,1.0044528177482823,3
19.3576,55.501,32.4643,47.3989,,12.8351,16.3875,35.6131,True,False,False,False,False,False,False,False,False,False,False,False,False,1,True,,,,-3.5523999999999987,-22.778000000000002,-19.225600000000004,14.6113,14.6113,2.5119261294870903,21.611900000000002,16.3875,12.254798550771858,22.778000000000002,15.185333333333334,22.778000000000002,1074.3661576,2630.6863488999998,348.7792384318772,12.89775774389894,,,12.759811796518017,0.07528820348198373,0.07528820348198373,16.340858851914035,0.04664114808596409,0.04664114808596409,49.33774336459744,-13.72464336459744,13.72464336459744,13.72464336459744,4.615524238721796,13.72464336459744,0.17807776397874114,1.0539558974657954,4
12.742,61.7987,39.8282,57.112,9.9839,11.3075,12.0489,69.2968,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.323599999999999,-2.0649999999999995,-59.312900000000006,-0.7414000000000005,-57.98930000000001,-57.2479,11.113433333333333,11.3075,1.0460892186297175,25.659275,11.6782,29.10421918329311,59.312900000000006,29.78001666666667,59.312900000000006,787.4390354,3529.4473543999998,206.18553364625248,10.19031138816339,-0.20641138816339044,0.20641138816339044,11.324901658442297,-0.017401658442297574,0.017401658442297574,12.59978940391798,-0.5508894039179797,0.5508894039179797,49.91936624442957,19.377433755570436,19.377433755570436,19.377433755570436,5.0380340515235265,19.377433755570436,0.1656168202210914,2.3115570055829693,4
31.1799,52.9067,38.1,36.6261,18.0144,16.465,23.3782,48.7188,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.5493999999999986,-5.363800000000001,-30.704400000000003,-6.9132,-32.2538,-25.340600000000002,19.285866666666667,18.0144,3.6277478100514835,26.6441,20.6963,15.011598646824174,32.2538,17.020866666666667,32.2538,1649.62561533,1937.76608487,589.3373449227895,18.318131944725625,-0.3037319447256266,0.3037319447256266,16.716530204079312,-0.25153020407931237,0.25153020407931237,23.780886844800413,-0.4026868448004137,0.4026868448004137,48.71870827731419,9.172268580925902e-05,9.172268580925902e-05,0.4026868448004137,0.23951017907279049,0.4026868448004137,0.8067703007877234,1.2105414667631982,3
21.1463,103.6017,31.7853,34.3651,16.2591,17.3119,19.9779,72.0292,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.0528000000000013,-3.7188000000000017,-55.7701,-2.6660000000000004,-54.7173,-52.0513,17.849633333333333,17.3119,1.916829729875175,31.394525,18.6449,27.13495627149293,55.7701,28.329383333333336,55.7701,2190.79262871,3560.2827806699997,204.11149584307054,16.2576618937896,0.001438106210400747,0.001438106210400747,17.326624037045754,-0.014724037045752425,0.014724037045752425,19.657518495937843,0.3203815040621585,0.3203815040621585,48.9143705812835,23.114829418716504,23.114829418716504,23.114829418716504,5.862843266508704,23.114829418716504,0.14571220136704716,1.7764270118987269,2
31.0604,20.7146,49.4232,47.9427,13.4898,20.8227,22.3117,38.437,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-7.3329,-8.821899999999998,-24.947199999999995,-1.4889999999999972,-17.614299999999997,-16.1253,18.874733333333335,20.8227,4.722542800582471,23.7653,21.5672,10.513745429357385,24.947199999999995,12.721766666666662,24.947199999999995,643.40376184,993.11385342,1499.444112150796,16.63328601802369,-3.1434860180236885,3.1434860180236885,14.40276131375682,6.4199386862431815,6.4199386862431815,22.430583179238162,-0.11888317923816416,0.11888317923816416,49.22769693462195,-10.790696934621955,10.790696934621955,10.790696934621955,5.118251204531747,10.790696934621955,0.16344539747882644,1.0497317308295155,3
16.165,84.7277,19.8908,13.1586,12.7716,13.5427,15.1689,45.6281,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.7711000000000006,-2.3973000000000013,-32.856500000000004,-1.6262000000000008,-32.08540000000001,-30.459200000000003,13.827733333333333,13.5427,1.2238034251191385,21.777825,14.3558,15.931550246261873,32.856500000000004,16.699283333333337,32.856500000000004,1369.6232705,1114.89791322,190.78764196506668,12.55354638040161,0.21805361959838976,0.21805361959838976,13.440866063564266,0.10183393643573346,0.10183393643573346,15.013041116660162,0.15585888333983888,0.15585888333983888,49.62608965339042,-3.9979896533904196,3.9979896533904196,3.9979896533904196,1.1184340231910954,3.9979896533904196,0.4720467992171187,1.5087128725146464,4
19.8459,44.1289,43.3522,13.0739,11.9391,11.8223,15.5497,85.2779,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.11679999999999957,-3.6106,-73.3388,-3.7273999999999994,-73.4556,-69.7282,13.103700000000002,11.9391,2.119103008350467,31.14725,13.744399999999999,36.12855543910754,73.4556,37.32956666666667,73.4556,875.7777365100001,576.93682571,449.72558805554,12.113437649571082,-0.17433764957108266,0.17433764957108266,12.019210760107875,-0.19691076010787434,0.19691076010787434,15.67574628425371,-0.1260462842537109,0.1260462842537109,50.5560576861027,34.721842313897305,34.721842313897305,34.721842313897305,8.804784251957493,34.721842313897305,0.10199102543233965,2.3583326430639486,4
28.2051,24.1533,26.3389,43.9544,15.3975,13.0615,20.2903,40.4418,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.3360000000000003,-4.892799999999998,-25.0443,-7.228799999999998,-27.3803,-20.151500000000002,16.24976666666667,15.3975,3.6889912189287366,22.297775,17.843899999999998,12.465394365034477,27.3803,14.505616666666667,27.3803,681.24624183,1061.64380952,1167.7529912049322,15.371252864211808,0.02624713578819282,0.02624713578819282,12.934283021098624,0.12721697890137662,0.12721697890137662,20.410214352922726,-0.11991435292272712,0.11991435292272712,48.72940730965798,-8.287607309657979,8.287607309657979,8.287607309657979,2.140246444317569,8.287607309657979,0.3184463441745311,1.2279381113415524,3
12.3228,83.6693,38.3193,59.0536,11.4682,12.9508,13.5388,25.1946,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.4825999999999997,-2.0706000000000007,-13.726400000000002,-0.588000000000001,-12.243800000000002,-11.655800000000001,12.6526,12.9508,1.0670232049960302,15.7881,13.2448,6.331229476176015,13.726400000000002,6.961200000000001,13.726400000000002,1031.04005004,4940.9733744800005,147.27980904826393,11.216997660567415,0.2512023394325844,0.2512023394325844,13.003885312223568,-0.05308531222356905,0.05308531222356905,13.4196442037268,0.1191557962731995,0.1191557962731995,49.624063740789026,-24.429463740789025,24.429463740789025,24.429463740789025,6.213226797179594,24.429463740789025,0.13863421019716235,0.8694137550346432,4
21.4314,77.2592,34.8314,8.8744,14.3967,14.8306,17.5491,35.5696,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.4339000000000013,-3.1524,-21.172900000000002,-2.718499999999999,-20.739,-18.020500000000002,15.592133333333331,14.8306,1.7086123619280449,20.5865,16.18985,10.085684462312578,21.172900000000002,11.039533333333333,21.172900000000002,1655.7728188800002,685.6290444800001,277.39605414034133,14.642971884686173,-0.24627188468617334,0.24627188468617334,15.07000273845331,-0.23940273845330928,0.23940273845330928,18.171019004383858,-0.6219190043838587,0.6219190043838587,49.84399418810872,-14.274394188108715,14.274394188108715,14.274394188108715,3.845496953908014,14.274394188108715,0.2063771806096122,1.0284841869748687,4
30.1002,30.3395,35.0458,22.7598,16.1821,13.8584,21.6219,65.4609,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.3236999999999988,-5.439800000000002,-49.2788,-7.7635000000000005,-51.60249999999999,-43.839,17.2208,16.1821,3.9846149537941558,29.280825,18.902,24.3384794695389,51.60249999999999,26.70788333333333,51.60249999999999,913.2250179,690.5209520999999,992.1122654914335,16.38491685759922,-0.2028168575992204,0.2028168575992204,14.212257317892485,-0.3538573178924853,0.3538573178924853,21.708819117236168,-0.08691911723616741,0.08691911723616741,49.26170676321118,16.199193236788815,16.199193236788815,16.199193236788815,4.210696632379172,16.199193236788815,0.19191291885734024,1.762330206771767,3
12.713,94.2479,33.3957,5.1753,11.3106,13.3547,13.2436,56.797,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-2.0440999999999985,-1.9329999999999998,-45.486399999999996,0.11109999999999864,-43.442299999999996,-43.553399999999996,12.6363,13.2436,1.1494329776024346,23.676475,13.299150000000001,22.100286277991213,45.486399999999996,22.76171666666666,45.486399999999996,1198.1735526999998,487.76115687000004,134.8889328155924,11.343822554550384,-0.03322255455038281,0.03322255455038281,13.418892092438027,-0.06419209243802726,0.06419209243802726,13.273520368488112,-0.029920368488111748,0.029920368488111748,50.488842806284616,6.308157193715381,6.308157193715381,6.308157193715381,1.6088730522979757,6.308157193715381,0.38330726714324764,1.9211635510929936,2
21.4959,97.0943,19.1262,42.5876,16.2871,16.5927,20.0402,45.6363,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.30560000000000187,-3.7531,-29.3492,-3.447499999999998,-29.043599999999998,-25.5961,17.64,16.5927,2.0842427569743402,24.639075,18.31645,14.101214439514303,29.3492,15.249183333333335,29.3492,2087.12936337,4135.01321068,221.39196416350242,16.146293317801813,0.14080668219818548,0.14080668219818548,16.560450650183995,0.03224934981600569,0.03224934981600569,19.545660632924292,0.49453936707570634,0.49453936707570634,48.32738483583343,-2.691084835833429,2.691084835833429,2.691084835833429,0.8396700587308317,2.691084835833429,0.5435757326451729,1.1911643634493734,2
11.3447,90.8143,31.9713,16.691,10.7875,12.9436,6.04,44.117,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-2.1561000000000003,4.7475,-33.329499999999996,6.9036,-31.173399999999997,-38.077,9.923699999999998,10.7875,3.5319309265612766,18.472025,11.865549999999999,17.338160185051354,38.077,19.39785,38.077,1030.26098921,1515.7814813,124.92194236789332,10.630863258112079,0.15663674188792065,0.15663674188792065,12.707086680538369,0.2365133194616309,0.2365133194616309,12.383621625748109,-6.343621625748109,6.343621625748109,50.34749385027488,-6.230493850274883,6.230493850274883,6.343621625748109,3.241816384343136,6.343621625748109,0.23574806389335365,2.06133217049448,2
18.6267,109.8992,25.7139,51.4145,15.5329,16.8204,6.878,45.3994,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.2874999999999996,8.6549,-29.866500000000002,9.9424,-28.579,-38.5214,13.0771,15.5329,5.407036588557544,21.157674999999998,16.17665,16.753312083560274,38.5214,19.475283333333334,38.5214,2047.0594286399999,5650.412418399999,169.48893445184913,15.58749296463619,-0.0545929646361909,0.0545929646361909,16.940852358366193,-0.12045235836619383,0.12045235836619383,18.53399344518678,-11.65599344518678,11.65599344518678,48.48742164008593,-3.088021640085927,3.088021640085927,11.65599344518678,3.729765102068773,11.65599344518678,0.2114269902246531,1.8206812323749033,2
19.5255,108.769,34.6151,11.8696,15.5531,16.9552,18.7414,46.8337,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.4021000000000008,-3.188299999999998,-31.2806,-1.7861999999999973,-29.8785,-28.0923,17.083233333333336,16.9552,1.598001446599261,24.520850000000003,17.848300000000002,14.9323465158695,31.2806,15.937999999999997,31.2806,2123.7691095,1291.0445224,179.51344781018048,15.501334410078755,0.05176558992124569,0.05176558992124569,17.10307302113427,-0.14787302113427003,0.14787302113427003,18.533405863128667,0.2079941368713314,0.2079941368713314,49.6021316837255,-2.7684316837255025,2.7684316837255025,2.7684316837255025,0.7940161079130874,2.7684316837255025,0.5574085960483728,1.2756730392000932,2
